LG,QM,EIY,GLQ,HLL,HML,IKW,KER,KHK,KNV,TNQ,VNK,AEM,ALG,AMN,CTG,DAQ,DAYM780201.lag26,DCQ,DFG,DLK,DVK,DVW,EEM,EM,EY,EYA,EYL,FDE,GGL,GLT,GVL,HRD,IFP,IFT,IIT,ILM,IPI,IVL,IYD,KN,KQS,KTP,LKN,LKP,LME,LNT,MEY,MLT,MM,MMS,MN,MNG,MPN,MRI,MVI,NK,PAG,Pc1.M,Pc2.Hydrophilicity.24,PCH,PFC,PIY,PKF,PSQ,QGF,QI,QII,QLM,QQM,RDL,RGP,RYD,SCK,SFE,SNC,SQR,TMR,VGF,VGG,VHC,VLT,VPQ,WYW,YKI
0.012096774,0,0,0,0,0,0,0,0,0,0,0,0.002020202,0,0,0,0.002020202,0.016135178,0,0,0,0,0,0,0.004032258,0.002016129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21013029,0.004991784,0,0,0,0,0,0.002020202,0.002016129,0,0,0,0.002020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012605042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004219409,0,0,-0.009535416,0,0,0,0,0,0,0.004201681,0,0,0,0,0,0,0,0.004219409,0,0,0,0,0,0,0,0,0.004219409,0,0,0,0,0,0,0,0,0,0.004201681,0,0,0,0,0.004201681,0,2.531348886,0.005483293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002677376,0,0,0,0.002680965,0,0,0,0,0,0,0,0,0,0,0,0,-0.014767268,0,0,0,0,0,0,0.002677376,0.001338688,0,0,0,0.001340483,0.001340483,0.001340483,0,0,0,0,0,0,0.001340483,0,0.002677376,0,0.002680965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001340483,15.66068622,0.002374558,0,0,0,0,0.001340483,0,0,0,0,0,0.001340483,0,0,0.001340483,0,0,0,0,0,0.001340483,0,0,0,0,0
0.00530504,0.00265252,8.84956e-4,0,0,0,0,8.84956e-4,0.001769912,0,0,0,0,8.84956e-4,0,0,0,0.019597654,0,8.84956e-4,0,0,8.84956e-4,0,0.001768347,0.00530504,0,0.001769912,0,0,8.84956e-4,0,8.84956e-4,0,0,8.84956e-4,0,0,0,0,0.007073386,0,0,8.84956e-4,0,0,0,0.001769912,0,0.001768347,8.84956e-4,8.84173e-4,0,0,0.001769912,0,0.001768347,0,29.82728643,0.002924588,0,0,0,0,0,0,0.00265252,0,0,0,0.002654867,0,8.84956e-4,0,0,8.84956e-4,8.84956e-4,0,0,0,0,0,0,0,0
0.005780347,0.001926782,0,0,0,0,0,0,0,0.001930502,0,0,0,0.001930502,0,0,0,0.013447015,0,0,0,0,0,0,0.003853565,0.001926782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005780347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003853565,0,6.78585918,2.20715e-4,0,0,0,0,0,0,0.005780347,0,0,0,0.001930502,0,0,0,0,0,0,0,0,0,0,0.001930502,0,0,0
0.003405221,0,0,0.001136364,0,0,0,0,0,0,0,0,0,0,0,0.001136364,0,0.088967411,0,0.001136364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003405221,0,0,0,0.001136364,0,0.001136364,0,0,0,0,0,0,0,0,0,0.003405221,0,9.631756469,4.95145e-4,0.001136364,0,0,0,0,0,0.003405221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001136364
0.02189781,0,0,0.004878049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001971081,0,0,0,0,0,0,0.00486618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243309,0,12.98908494,0.001938705,0,0,0,0,0,0,0.00486618,0,0,0,0,0,0.002439024,0,0.002439024,0,0,0,0,0,0,0,0,0,0
0.004192872,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0,0.018598523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0,0.00210084,0,0,0.00210084,0,0.004192872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004192872,0,10.13124816,3.77726e-4,0,0,0,0,0,0,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0,0,0
0.003521127,0,0,0,0,0,0,0,0,0,0,0,0,0.001763668,0,0,0,0.101918258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003521127,0.001763668,0,0,0,0,0,0,0.001763668,0,0,0,0,0,0,0,0.003521127,0.001763668,12.54997292,0.001830027,0,0,0,0,0,0,0.001760563,0,0,0,0,0.001763668,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014634146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02525661,0,0,0,0,0,0,0,0,0,0,0,0,0.004901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965035674,-6.52888e-4,0,0,0,0,0,0,0,0,0,0,0.004901961,0,0,0,0,0,0,0,0,0,0,0.004901961,0,0,0
0.001869159,0,0,0,0,0,0.001872659,0,0,0,0,0,0,0,0,0,0,0.001473411,0,0.001872659,0,0,0.001872659,0,0,0.005607477,0,0.001872659,0,0,0,0,0.001872659,0,0,0,0,0,0,0,0,0,0,0,0.001872659,0,0,0,0,0,0,0.001869159,0,0,0,0,0.001869159,0,10.92086556,0.002031152,0,0,0.001872659,0,0,0,0.003738318,0,0,0,0.001872659,0.001872659,0,0,0,0,0.001872659,0,0,0,0,0,0,0,0.001872659
0.012779553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06761268,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.969369661,-1.09e-5,0,0,0,0,0,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015881301,0,0,0,0,0,0,0,0.002347418,0,0,0,0,0,0,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19888656,-7.35339e-4,0,0,0,0,0,0,0.002347418,0,0,0,0.002352941,0,0,0,0,0,0,0,0.002352941,0,0,0,0,0,0
0.003993012,4.99127e-4,0,0.001248128,2.49626e-4,0,0,2.49626e-4,4.99251e-4,2.49626e-4,0,0,2.49626e-4,2.49626e-4,0,4.99251e-4,2.49626e-4,0.032511671,0,0,0,2.49626e-4,0,0,0.00149738,0.00149738,2.49626e-4,0,2.49626e-4,0,4.99251e-4,7.48877e-4,4.99251e-4,0,2.49626e-4,2.49626e-4,0,2.49626e-4,2.49626e-4,2.49626e-4,0.001746943,0,0,0,0,0,4.99251e-4,0,0,4.99127e-4,0,0,0,0,0,0,0.001247816,4.99251e-4,60.50951573,1.59026e-4,0,0,2.49626e-4,0,0,0,0.001996506,2.49626e-4,0,0,2.49626e-4,4.99251e-4,0,0,0,0,0,0,0,0,2.49626e-4,7.48877e-4,2.49626e-4,0,2.49626e-4
0.007556675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039175447,0,0,0,0,0,0,0.005037783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002518892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.74176215,-0.00400231,0,0,0,0,0,0,0.002518892,0,0,0,0,0,0.002525253,0,0,0,0,0,0,0,0,0,0,0,0
0.007291667,0.001041667,0,0,0.001042753,0.001042753,0,0,0,0,0,0,0,0.002085506,0,0,0.001042753,-0.002124537,0,0,0,0.001042753,0,0,0.001041667,0.001041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002083333,0,0,0,0,0.001042753,0,0,0,0,0,0,0,0,0,0,0,0,14.62096351,0.00297739,0,0,0,0,0.001042753,0,0,0,0,0,0,0,0,0,0,0,0.001042753,0,0,0,0,0,0.001042753,0,0
0.008714597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056596734,0,0.002183406,0,0,0,0,0,0.002178649,0,0.002183406,0,0,0,0.002183406,0,0,0,0,0,0,0,0,0.004357298,0,0,0,0,0,0,0,0,0.002178649,0,0.004357298,0,0,0,0,0.002178649,0.002183406,10.38236896,0.001021623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002528445,0,0,0,0.001265823,0.001265823,0,0.001265823,0,0,0.001265823,0,0,0,0,0,0,0.020068794,0,0,0.002531646,0,0,0.001265823,0.001264223,0.001264223,0,0,0,0,0,0,0,0,0,0,0.001265823,0,0.001265823,0.002531646,0.002528445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007585335,0,22.76942583,-0.00164726,0,0,0,0,0,0,0.006321113,0.001265823,0,0,0.001265823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001564945,0.00312989,0,0,0.001567398,0,0,0,0,0,0,0,0,0,0,0,0,4.95936e-4,0,0,0,0,0,0,0.001564945,0,0,0,0,0,0.001567398,0.001567398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001567398,0,0,0,0,0,0,0,0,0,0,0,0,18.59177252,-8.65303e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001567398,0,0,0,0.001567398,0,0
0.005,0.001,0,0,0.001001001,0,0,0,0,0,0,0,0,0,0,0,0.001001001,0.007599031,0,0,0.001001001,0,0,0,0.003,0,0,0,0,0,0.001001001,0,0,0.003003003,0,0,0,0,0,0,0.002,0,0,0,0,0.001001001,0,0,0,0,0,0,0,0,0.001001001,0,0.004,0,20.86560167,0.002492655,0,0.001001001,0,0,0,0,0,0,0,0,0.001001001,0,0,0,0,0,0,0.001001001,0,0,0,0,0,0,0
0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03598891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33422805,-0.008300874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007722008,0.001930502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033504907,0,0,0,0.001934236,0,0,0,0,0,0,0,0,0,0.001934236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001930502,0,0,0,0,0,0,0.003861004,0,7.525176244,0.002046466,0,0,0,0,0,0,0.003861004,0,0,0,0,0,0,0,0,0,0,0,0,0.001934236,0,0,0,0,0
0.007194245,0.002398082,0,0,0,0,0,0,0,0,0,0,0,0.002403846,0,0,0,0.002880123,0,0,0,0,0,0,0,0.002398082,0,0,0,0.004807692,0,0,0,0,0,0,0,0,0,0,0.002398082,0,0,0,0.002403846,0,0,0,0,0,0,0.002398082,0,0,0,0,0.002398082,0,6.935543883,-0.003320733,0,0,0,0,0,0,0.004796163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005208333,0.005208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.52679e-4,0,0,0,0,0,0,0,0.005208333,0.005235602,0,0,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005235602,0,0.005235602,0,0,0,0,0,0,0,0,0,0,2.908712392,0.004658724,0,0,0,0,0,0,0.005208333,0.005235602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003797468,0.001265823,0,0,0,0,0,0,0.001266624,6.33312e-4,0,0,0,0,0,6.33312e-4,0,0.058045994,0,0,0,6.33312e-4,0,0,0,0.001265823,0,0,0.001266624,0,0,0,0,0,0,0,0,0,0,0,0.003797468,0,6.33312e-4,0,0,6.33312e-4,6.33312e-4,0,0,0,0,0.002531646,0,0,0,0,0.003164557,6.33312e-4,39.37679329,0.002766452,0,0,0,0,6.33312e-4,0,0.001265823,0,0,0,0,0,0,6.33312e-4,0,0,0,6.33312e-4,0,0,0,0,0,0,0
0.003693931,5.27704e-4,0,5.27983e-4,0,0,0,0,0,0,0,0,5.27983e-4,5.27983e-4,0,0,0,0.006488541,0,0,0,0,0,0,0.002110818,0.001583113,0,0.001055966,0,5.27983e-4,0,0,0,0,0,0,0,0,0,0,5.27704e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27983e-4,13.5795076,0.001751329,0,0,0,0,0,0,5.27704e-4,0,0,0,0,5.27983e-4,0,0,0,0,0,0,5.27983e-4,0,0,0.001583949,0,0,0
0.00286123,0.00286123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026793549,0,0,0,0,0,0,0,0.001430615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99534702,-5.63901e-4,0,0,0,0,0,0,0.001430615,0,0.001432665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.006908463,0.003454231,0,0,0,0,0,0,0,0,0,0,0,0.001730104,0,0,0,-2.13713e-4,0,0,0,0,0,0,0,0,0,0,0,0.001730104,0,0,0,0,0,0,0,0,0,0,0.001727116,0,0,0,0,0,0,0,0,0.001727116,0,0,0,0,0,0,0.005181347,0,13.09739008,0.001620547,0,0,0,0,0.005190311,0,0.003454231,0,0,0.001730104,0,0,0,0,0,0,0,0,0,0.001730104,0,0,0.001730104,0.001730104,0
0.004524887,0.002262443,0,0,0.002267574,0,0,0,0,0,0,0,0,0,0,0,0,-0.02244915,0,0,0,0,0,0,0,0.002262443,0,0,0,0,0,0,0.002267574,0,0,0,0,0,0.002267574,0,0.002262443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.382859028,-6.69378e-4,0,0,0,0,0,0,0,0,0,0,0.002267574,0,0,0,0.002267574,0,0,0,0,0,0,0,0,0,0
0.002822201,0.001881468,0,0,0,0,0,9.4162e-4,0,0,0,0,0,0,0,0,0,0.062152875,0,0,9.4162e-4,0,0,0,0.001881468,0.005644403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752587,0,0,0,9.4162e-4,0,0,0,0,0,0,0,0,0,0,0,0.009407338,0,17.62844059,0.007009963,0,0,0,0,0,0,9.40734e-4,0,0,0,0,0.005649718,0,0,9.4162e-4,0,0,0,0,0,0,0,0,0,0
0.00660066,0.00220022,0,0.001101322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003634845,0,0,0.001101322,0,0,0,0.00110011,0.00440044,0,0.001101322,0,0,0,0,0,0,0,0,0,0,0.001101322,0,0.00550055,0,0,0.001101322,0.001101322,0,0.001101322,0,0,0,0,0.00220022,0,0,0,0,0.00220022,0,21.8948593,2.93303e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005270092,0.001317523,0,0,0,0,0,0,0,0,0,0,0,0.001319261,0,0,0,0.015632982,0,0,0.001319261,0,0,0,0.002635046,0.003952569,0,0.001319261,0.001319261,0,0,0.001319261,0,0,0,0.001319261,0,0,0,0,0.001317523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001317523,0.001319261,14.59066425,-9.88638e-4,0,0,0,0,0,0,0.002635046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003562945,0,0,0.003565062,0,0,0,0,0,0,0,0,0,5.94177e-4,0,0,0,0.078570123,0,0,0,0,0,0,5.93824e-4,0,0,0,0,5.94177e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001187648,0,0,0,0,0,0,5.93824e-4,0.001188354,24.21666481,0.001151561,0,0,0,0,0,0,0.001187648,0,0,0,0,0.002376708,0,0,0,0,0,0,0,5.94177e-4,0,0,0,0,0
0.014285714,0.004761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052899627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952381,0,0,0.004784689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,3.283208542,0.001767685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004784689,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026159346,0,0,0,0,0,0,0,0.001715266,0,0,0,0,0,0,0,0,0,0,0.001718213,0,0,0,0,0,0,0,0,0,0,0,0,0.001715266,0,0,0,0,0,0,0.001715266,0,13.24470503,0.002358332,0,0,0,0,0,0,0.001715266,0,0,0,0,0,0,0,0,0,0.001718213,0,0,0,0,0,0,0,0
0.008375209,0,0,0.001677852,0.001677852,0,0,0,0,0,0,0,0,0,0,0,0,-0.020879365,0,0,0.001677852,0,0,0,0.001675042,0.001675042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001675042,0,0,0,0,0,0,0,0,0.003350084,0,0,0,0,0,0,0,0,11.69209263,0.00573842,0,0,0,0,0,0,0.008375209,0,0.001677852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003649635,0.001824818,0,0,0,0,0,0.001828154,0,0,0,0,0,0,0,0,0,0.112864872,0,0,0,0,0,0,0,0,0,0,0,0,0.003656307,0,0,0,0,0,0,0,0,0,0.003649635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003649635,0,7.168228447,0.005981939,0,0,0,0,0,0,0.001824818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001828154
0.010335917,0,0,0,0.002587322,0,0,0,0,0,0,0,0,0.003880983,0,0,0,-0.006683872,0,0.001293661,0,0,0.001293661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001293661,0,0,0,0,0,0,0,0,0,0,0.001293661,4.944775913,-0.002244774,0,0,0,0,0,0,0,0,0,0,0.001293661,0.001293661,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.175362065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30750628,0.008297309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011185682,0.002237136,0,0,0.002242152,0,0,0,0,0,0,0,0,0.004484305,0,0,0,-0.069308199,0,0,0,0,0,0,0.002237136,0,0,0,0,0.002242152,0.002242152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002242152,6.859326985,-0.002600339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004484305,0,0,0
0.006666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.082052252,0,0,0,0,0,0,0.003333333,0.003333333,0,0,0,0,0.003344482,0,0,0,0,0,0,0,0,0,0.003333333,0,0,0,0.003344482,0,0,0,0,0.003333333,0,0.003333333,0,0,0,0,0,0,11.24455411,3.00458e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.003344482,0,0.003344482,0,0,0
0.008639309,0,0,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0,-0.045985086,0,0,0,0,0,0.002164502,0.002159827,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0,0,0,0.002159827,0,0,0,0.002164502,0,0,0,0,0,0,0.004319654,0,0,0,0,0.004319654,0,8.87679941,0.003483926,0,0,0,0,0,0,0.002159827,0,0,0,0,0,0,0,0,0,0,0,0,0.002164502,0,0,0,0,0
0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003248704,0,0,0,0,0,0,0,0,0,0,0,0.002053388,0.002053388,0,0,0,0,0,0,0,0,0,0.004098361,0,0,0,0,0,0,0,0,0.00204918,0,0,0,0,0,0,0.004098361,0,10.83823889,0.00380224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002053388,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009914392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012711864,0,4.729984559,3.88437e-4,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0.004255319,0,0,0,0,0,0,0,0,0,0
0.005314438,0.001771479,0,0,0,0,8.86525e-4,8.86525e-4,8.86525e-4,0,0,0,0,8.86525e-4,0,0,0,0.0117459,0,8.86525e-4,0,0,8.86525e-4,0,0.002657219,0.001771479,0,0.00177305,0,8.86525e-4,0,8.86525e-4,0.00177305,0,0,8.86525e-4,0,0,0,0,0.003542958,0,0,0,8.86525e-4,0,0,8.86525e-4,0,0,0,0,0,0,0,0,0.003542958,0,16.13208253,0.005422779,0,0,0,0,0.002659574,0,0.001771479,0,0,8.86525e-4,0.00177305,8.86525e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005063291,0,0,0,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0,0.012088176,0,0,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002531646,0,5.914062347,0.001271276,0,0,0,0,0,0,0.002531646,0,0,0,0,0.002538071,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0
0.012237762,0,0,0.001751313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056968035,0,0,0,0,0,0,0.001748252,0,0,0,0,0,0.001751313,0,0.001751313,0,0,0,0,0,0,0,0.001748252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9751055300000004,-0.001574651,0,0,0,0,0,0,0,0,0,0,0.001751313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012738854,0,0.00212766,0,0,0,0,0,0,0,0,0,0,0,0.004255319,0,0,0.018135497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212766,0,0,0,0.00212766,0,0.00212766,0,0,0.014861996,0.00212766,0,0,0,0,0,23.7328397,0.002933857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010903427,0,0,0,0,0,0,0,0,0,0,0,0,0.001560062,0,0,0.001560062,0.021572673,0,0,0,0,0,0,0.001557632,0.001557632,0,0,0,0.001560062,0,0.001560062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001557632,0,11.88094663,-0.00106859,0,0,0,0,0,0,0,0,0,0,0,0.001560062,0,0,0,0,0,0,0.001560062,0,0,0,0,0,0
0.008333333,0,0,0,0,0,0,0,0,0,0,0,0.002781641,0,0,0,0,0.061925063,0,0,0,0,0,0,0.002777778,0.001388889,0,0,0,0,0,0.001390821,0,0,0.001390821,0,0,0.001390821,0.001390821,0,0.002777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59817401,0.001137996,0,0,0,0,0,0.001390821,0,0,0,0,0.001390821,0,0.001390821,0,0,0,0,0,0,0,0,0,0,0,0.001390821
0.004145937,0.001658375,0,0,0,8.29876e-4,0,0,0,8.29876e-4,0,8.29876e-4,0,0,0,0,0,-0.002023977,0,0,0.002489627,0,0,0,0.001658375,0,0,0,0,0,0,0,0,0,0,0.0016597510000000001,0,0,0,0,0.004975124,8.29876e-4,0,0.0016597510000000001,8.29876e-4,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,30.87303496,-7.39018e-4,0,0,0,0,0,0,0,0,0,8.29876e-4,8.29876e-4,0,0,0,0,0,8.29876e-4,0,8.29876e-4,0,0,8.29876e-4,0,0,0
0.002136752,0.002136752,0,0,0,0,0,0,0,0,0,0.001069519,0,0,0,0,0,0.051701349,0,0,0,0,0,0,0.003205128,0.00534188,0,0,0,0,0,0,0,0,0,0.001069519,0,0,0,0,0.006410256,0,0,0.001069519,0.002139037,0,0,0,0,0.001068376,0,0,0,0,0,0,0.008547009,0.001069519,18.86542738,0.005727719,0,0,0,0,0,0,0.001068376,0,0,0,0,0,0,0.001069519,0.001069519,0,0,0,0,0,0,0,0,0,0
0.005514706,0.001838235,0,0,0,0,0,0,0,0,0,0,0,0.003683241,0,0,0,0.026908681,0,0,0,0,0,0,0.001838235,0.001838235,0,0,0,0,0,0,0,0,0,0.001841621,0,0,0,0,0.001838235,0,0,0,0,0,0,0,0,0.001838235,0,0.001838235,0,0,0,0,0.001838235,0,15.58027841,4.92839e-4,0,0,0,0,0,0,0,0,0,0.001841621,0,0.001841621,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01344086,0,0,0,0.002695418,0,0,0,0,0,0,0,0,0,0,0,0,-0.048846782,0,0,0.002695418,0,0,0,0,0.002688172,0,0,0,0,0.002695418,0,0,0,0,0,0,0.002695418,0,0,0.005376344,0,0,0.002695418,0,0,0.002695418,0,0,0.002688172,0,0.002688172,0,0,0,0,0.005376344,0,10.93210827,0.003697566,0,0,0,0,0,0,0.002688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014150943,9.43396e-4,0,9.44287e-4,0,0,0,0,0,0,0,0,0,0.001888574,0,0,0,-0.082071366,0,0,0,0,0,0,0.002830189,0.001886792,9.44287e-4,0,9.44287e-4,9.44287e-4,9.44287e-4,9.44287e-4,0,0,0,0,0,0,0,0,9.43396e-4,0,0,0,9.44287e-4,9.44287e-4,0,0,0,9.43396e-4,0,0.001886792,0,0,0,0,0.001886792,0,25.0735437,0.002421546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44287e-4,0,0,0,0,0,0
0.009463722,0.003154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019729752,0,0,0,0,0,0,0,0.003154574,0,0,0,0,0.003164557,0,0,0,0,0,0,0,0.003164557,0,0,0,0,0,0,0,0,0,0,0.006309148,0,0,0,0,0,0,0.003154574,0,16.7499843,-0.005417248,0,0,0,0,0.003164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018099548,0,0,0,0,0,0,0.004545455,0,0.004545455,0,0,0,0,0,0,0,0.028602555000000002,0,0.004545455,0,0,0.004545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004524887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004524887,0,3.085175663,-0.00244183,0,0,0,0,0,0,0.013574661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002770083,0,0,0,0.001386963,0,0,0.001386963,0,0,0.001386963,0,0,0,0,0,0,0.054825781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001386963,0,0.004155125,0,0,0.001386963,0,0,0,0,0,0,0,0,0,0,0,0.002773925,0.001385042,0.001386963,20.03495403,0.001224123,0,0,0,0,0,0,0.001385042,0,0.001386963,0,0,0,0,0.001386963,0,0,0,0,0,0.001386963,0,0,0,0,0
