,train_size,models,train_scores_fold_1,train_scores_fold_2,train_scores_fold_3,train_scores_fold_4,train_scores_fold_5,train_scores_fold_6,train_scores_fold_7,train_scores_fold_8,train_scores_fold_9,train_scores_fold_10,validation_scores_fold_1,validation_scores_fold_2,validation_scores_fold_3,validation_scores_fold_4,validation_scores_fold_5,validation_scores_fold_6,validation_scores_fold_7,validation_scores_fold_8,validation_scores_fold_9,validation_scores_fold_10,fit_times_fold_1,fit_times_fold_2,fit_times_fold_3,fit_times_fold_4,fit_times_fold_5,fit_times_fold_6,fit_times_fold_7,fit_times_fold_8,fit_times_fold_9,fit_times_fold_10
110,31,soft_ensemble,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8285714285714286,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.9142857142857143,0.8857142857142857,0.9117647058823529,0.6523261070251465,0.5910463333129883,0.6023290157318115,0.6200671195983887,0.595921516418457,0.5920431613922119,0.5952858924865723,0.611335277557373,0.5882055759429932,0.5875205993652344
111,62,soft_ensemble,0.9838709677419355,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.8235294117647058,0.6896281242370605,0.6279399394989014,0.7124972343444824,0.7180697917938232,0.713747501373291,0.7128994464874268,0.7122917175292969,0.7064263820648193,0.7119557857513428,0.7132511138916016
112,94,soft_ensemble,0.9787234042553191,0.9787234042553191,1.0,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.8571428571428571,0.8571428571428571,0.9142857142857143,0.8571428571428571,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9117647058823529,0.7455463409423828,0.7132809162139893,0.8118565082550049,0.7384538650512695,0.7623841762542725,0.736743688583374,0.7366454601287842,0.7348661422729492,0.7325491905212402,0.7354075908660889
113,125,soft_ensemble,0.992,0.992,1.0,0.984,0.976,0.976,0.976,0.976,0.976,0.976,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.8285714285714286,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.8068385124206543,0.7737033367156982,0.8851730823516846,0.7912633419036865,0.8489968776702881,0.8537685871124268,0.8534417152404785,0.8465733528137207,0.8470633029937744,0.8468763828277588
114,157,soft_ensemble,0.9936305732484076,0.9872611464968153,1.0,0.9872611464968153,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9428571428571428,1.0,0.9428571428571428,0.9142857142857143,0.9117647058823529,0.9013919830322266,0.8678381443023682,0.9733092784881592,0.8964216709136963,0.9218251705169678,0.9331154823303223,0.9613437652587891,0.9307796955108643,0.9321837425231934,0.9298937320709229
115,188,soft_ensemble,0.9946808510638298,0.9946808510638298,1.0,0.9893617021276596,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.8285714285714286,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.8857142857142857,0.9411764705882353,0.9692413806915283,0.9462106227874756,1.0484600067138672,0.9816632270812988,0.9868805408477783,0.9889843463897705,1.0591516494750977,1.0059576034545898,1.0080640316009521,1.0058927536010742
116,219,soft_ensemble,1.0,0.9908675799086758,1.0,0.9908675799086758,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9142857142857143,0.8571428571428571,0.9428571428571428,0.8571428571428571,0.9428571428571428,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.3236563205718994,1.2658205032348633,1.4667904376983643,1.2751762866973877,1.3750877380371094,1.375180959701538,1.3083906173706055,1.1895322799682617,1.1894288063049316,1.1882696151733398
117,251,soft_ensemble,0.9960159362549801,1.0,1.0,0.9920318725099602,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.8571428571428571,0.9428571428571428,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.253248691558838,1.2412834167480469,1.4002182483673096,1.2407894134521484,1.2778480052947998,1.2934811115264893,1.3414251804351807,1.2106273174285889,1.1906585693359375,1.1884398460388184
118,282,soft_ensemble,1.0,1.0,1.0,0.9929078014184397,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9714285714285714,1.0,1.0,0.9142857142857143,0.9714285714285714,0.9411764705882353,1.3420684337615967,1.3174769878387451,1.4153213500976562,1.2697758674621582,1.3356130123138428,1.3233366012573242,1.2983605861663818,1.2675232887268066,1.2522995471954346,1.2204482555389404
119,314,soft_ensemble,1.0,0.9936305732484076,1.0,0.9936305732484076,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9411764705882353,1.3309893608093262,1.3061583042144775,1.4272708892822266,1.3152828216552734,1.3479690551757812,1.3557264804840088,1.323906660079956,1.3042054176330566,1.3013980388641357,1.2922027111053467
120,31,weight_ensemble,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8285714285714286,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.9142857142857143,0.8857142857142857,0.9117647058823529,0.6439859867095947,0.5985417366027832,0.6001923084259033,0.5942773818969727,0.5939855575561523,0.5919010639190674,0.5980820655822754,0.6068010330200195,0.5952432155609131,0.598876953125
121,62,weight_ensemble,0.9838709677419355,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.8285714285714286,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.8235294117647058,0.7050595283508301,0.650094747543335,0.7351958751678467,0.7323713302612305,0.7323088645935059,0.7323760986328125,0.7327775955200195,0.7277684211730957,0.7306203842163086,0.7331488132476807
122,94,weight_ensemble,0.9787234042553191,0.9787234042553191,1.0,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.8571428571428571,0.8571428571428571,0.9142857142857143,0.8571428571428571,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9117647058823529,0.797595739364624,0.7564620971679688,0.8794448375701904,0.7884302139282227,0.7832186222076416,0.7845773696899414,0.7819614410400391,0.7806928157806396,0.788182258605957,0.7839324474334717
123,125,weight_ensemble,0.992,0.992,1.0,0.984,0.976,0.976,0.976,0.976,0.976,0.976,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.8285714285714286,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.88604736328125,0.8563928604125977,0.9686892032623291,0.8700251579284668,0.9505903720855713,0.92936110496521,0.9284553527832031,0.928511381149292,0.9283781051635742,0.9307096004486084
124,157,weight_ensemble,0.9936305732484076,0.9872611464968153,1.0,0.9872611464968153,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9428571428571428,1.0,0.9428571428571428,0.9142857142857143,0.9117647058823529,1.0180366039276123,1.0180389881134033,1.0924339294433594,1.011401653289795,1.038827657699585,1.0518794059753418,1.0535426139831543,1.0511929988861084,1.0483624935150146,1.0721943378448486
125,188,weight_ensemble,0.9946808510638298,0.9946808510638298,1.0,0.9893617021276596,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.8285714285714286,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9411764705882353,1.1618320941925049,1.1229147911071777,1.218487024307251,1.1469314098358154,1.1556556224822998,1.1574945449829102,1.1787230968475342,1.1743755340576172,1.1801621913909912,1.1762962341308594
126,219,weight_ensemble,1.0,0.9908675799086758,1.0,0.9908675799086758,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9142857142857143,0.8571428571428571,0.9428571428571428,0.8571428571428571,0.9428571428571428,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.5463588237762451,1.494004249572754,1.6813533306121826,1.5073070526123047,1.5980675220489502,1.6030693054199219,1.4514894485473633,1.4168422222137451,1.4182074069976807,1.4140326976776123
127,251,weight_ensemble,0.9960159362549801,1.0,1.0,0.9920318725099602,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.8571428571428571,0.9428571428571428,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9117647058823529,1.5518579483032227,1.5387890338897705,1.6788806915283203,1.5358786582946777,1.5784080028533936,1.5908617973327637,1.5454630851745605,1.511420488357544,1.4840545654296875,1.479048728942871
128,282,weight_ensemble,1.0,1.0,1.0,0.9929078014184397,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9714285714285714,1.0,1.0,0.9142857142857143,0.9714285714285714,0.9411764705882353,1.6822538375854492,1.6627576351165771,1.7849998474121094,1.634364128112793,1.6988906860351562,1.6875972747802734,1.6622569561004639,1.6377689838409424,1.7737836837768555,1.5954391956329346
129,314,weight_ensemble,1.0,0.9936305732484076,1.0,0.9936305732484076,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9411764705882353,1.7705910205841064,1.7525866031646729,1.883979082107544,1.745818853378296,1.7884159088134766,1.803748607635498,1.7710435390472412,1.7475755214691162,1.749263048171997,1.7480764389038086
130,31,stack_1,1.0,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.8571428571428571,0.8571428571428571,0.8857142857142857,0.8285714285714286,0.8857142857142857,0.9428571428571428,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.8823529411764706,2.8865182399749756,2.553955078125,2.557753086090088,2.577162981033325,2.562887191772461,2.5436694622039795,2.556244134902954,2.5311214923858643,2.5589191913604736,2.558211088180542
131,62,stack_1,0.9838709677419355,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8857142857142857,0.8571428571428571,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.8529411764705882,3.2274169921875,2.9297003746032715,3.2229981422424316,3.2120213508605957,3.226935625076294,3.2277750968933105,3.259167432785034,3.2167537212371826,3.221961498260498,3.217237710952759
132,94,stack_1,0.9787234042553191,0.9787234042553191,1.0,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9117647058823529,3.4234390258789062,3.249674081802368,3.7571308612823486,3.336430072784424,3.3470382690429688,3.321657180786133,3.322747230529785,3.3337013721466064,3.351480722427368,3.3326761722564697
133,125,stack_1,0.992,0.984,1.0,0.984,0.976,0.976,0.976,0.976,0.976,0.976,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9411764705882353,3.7000341415405273,3.5233356952667236,4.065043210983276,3.5788064002990723,3.831766128540039,3.843818187713623,3.8396904468536377,3.859213352203369,3.8819236755371094,3.846219778060913
134,157,stack_1,0.9808917197452229,0.9936305732484076,1.0,0.9872611464968153,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9428571428571428,0.9714285714285714,1.0,0.8857142857142857,0.9117647058823529,4.124497413635254,3.9564664363861084,4.47324013710022,3.9806532859802246,4.21271276473999,4.209576845169067,4.1929707527160645,4.2115538120269775,4.2130961418151855,4.2176337242126465
135,188,stack_1,0.9840425531914894,0.9946808510638298,1.0,0.9893617021276596,0.9946808510638298,0.9946808510638298,1.0,1.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.8285714285714286,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9411764705882353,4.465013265609741,4.367967367172241,4.908995151519775,4.3776209354400635,4.5375800132751465,4.51578950881958,4.6403419971466064,4.624001502990723,4.616750955581665,4.609132289886475
136,219,stack_1,0.9863013698630136,0.9954337899543378,1.0,0.9908675799086758,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.8857142857142857,0.8571428571428571,0.9428571428571428,0.8571428571428571,0.9428571428571428,1.0,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9117647058823529,5.151538372039795,4.973748207092285,5.874434471130371,5.037227392196655,5.272114038467407,5.246246337890625,5.108046531677246,5.05880069732666,5.080418109893799,5.042258262634277
137,251,stack_1,0.9880478087649402,0.9880478087649402,1.0,0.9880478087649402,0.9880478087649402,1.0,0.9880478087649402,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.8571428571428571,0.9142857142857143,1.0,1.0,0.9428571428571428,0.9714285714285714,0.9411764705882353,6.91352105140686,6.775302171707153,7.5529797077178955,6.731228590011597,7.096970081329346,7.076345443725586,7.052168130874634,6.49695348739624,6.266637325286865,6.260002136230469
138,282,stack_1,0.9858156028368794,0.9893617021276596,1.0,0.9893617021276596,0.9858156028368794,0.9929078014184397,0.9858156028368794,0.9964539007092199,1.0,0.9964539007092199,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.8857142857142857,0.9428571428571428,1.0,1.0,0.9428571428571428,1.0,0.9705882352941176,7.05417537689209,6.881755352020264,7.66611385345459,6.776764392852783,7.193986177444458,7.105811595916748,7.087804079055786,6.985864877700806,7.26612114906311,6.318376302719116
139,314,stack_1,0.9872611464968153,0.9904458598726115,1.0,0.9936305732484076,0.9904458598726115,1.0,0.9872611464968153,0.9968152866242038,0.9872611464968153,0.9872611464968153,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9705882352941176,6.749682188034058,6.5845911502838135,7.235527515411377,6.581393480300903,6.8522398471832275,6.832190990447998,6.7839906215667725,6.71973443031311,6.921357870101929,6.85643196105957
140,31,stack_2,0.9354838709677419,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.8,0.8285714285714286,0.8857142857142857,0.7142857142857143,0.8571428571428571,0.9142857142857143,0.8,0.8,0.8285714285714286,0.8529411764705882,0.14771246910095215,0.12130928039550781,0.12376070022583008,0.12305974960327148,0.1249537467956543,0.12275242805480957,0.12322831153869629,0.12425613403320312,0.12271833419799805,0.12297821044921875
141,62,stack_2,0.967741935483871,0.967741935483871,0.9516129032258065,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.8285714285714286,0.8285714285714286,0.9714285714285714,0.6857142857142857,0.7714285714285715,0.9142857142857143,0.8857142857142857,0.8571428571428571,0.8857142857142857,0.7941176470588235,0.15198564529418945,0.15230917930603027,0.14990711212158203,0.15019989013671875,0.15032410621643066,0.1505873203277588,0.14865612983703613,0.15021228790283203,0.15034866333007812,0.15041041374206543
142,94,stack_2,0.9680851063829787,0.9680851063829787,0.9574468085106383,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.8857142857142857,0.8857142857142857,0.9714285714285714,0.7142857142857143,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.8857142857142857,0.8285714285714286,0.7941176470588235,0.1921384334564209,0.19401931762695312,0.19586443901062012,0.19515037536621094,0.1953730583190918,0.19525694847106934,0.1960136890411377,0.19579410552978516,0.19446492195129395,0.19678783416748047
143,125,stack_2,0.968,0.968,0.968,0.976,0.968,0.968,0.968,0.968,0.968,0.968,0.9142857142857143,0.8571428571428571,1.0,0.7714285714285715,0.8571428571428571,0.8857142857142857,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9117647058823529,0.2521703243255615,0.2520418167114258,0.2513883113861084,0.25142335891723633,0.2526857852935791,0.25591564178466797,0.25046586990356445,0.2514309883117676,0.25090742111206055,0.25025248527526855
144,157,stack_2,0.9617834394904459,0.9681528662420382,0.9554140127388535,0.9745222929936306,0.9681528662420382,0.9681528662420382,0.9681528662420382,0.9745222929936306,0.9681528662420382,0.9681528662420382,0.8857142857142857,0.8857142857142857,1.0,0.8285714285714286,0.8571428571428571,0.9428571428571428,0.9714285714285714,0.9142857142857143,0.9428571428571428,0.9117647058823529,0.3258943557739258,0.32794928550720215,0.3265864849090576,0.328383207321167,0.32665109634399414,0.32574915885925293,0.3261432647705078,0.32592082023620605,0.3263273239135742,0.326324462890625
145,188,stack_2,0.9787234042553191,0.9680851063829787,0.9787234042553191,0.973404255319149,0.9787234042553191,0.9787234042553191,0.9627659574468085,0.9627659574468085,0.9680851063829787,0.9627659574468085,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.8,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9117647058823529,0.41004204750061035,0.4130821228027344,0.4094879627227783,0.4117569923400879,0.41121530532836914,0.4092860221862793,0.41050100326538086,0.41217041015625,0.41080760955810547,0.4116554260253906
146,219,stack_2,0.9817351598173516,0.9817351598173516,0.9771689497716894,0.9771689497716894,0.9817351598173516,0.9817351598173516,0.9634703196347032,0.9726027397260274,0.9726027397260274,0.9726027397260274,0.8571428571428571,0.8571428571428571,0.9428571428571428,0.8571428571428571,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,0.8529411764705882,0.5083539485931396,0.5095186233520508,0.5070836544036865,0.5106887817382812,0.5078263282775879,0.5078644752502441,0.5073516368865967,0.509636640548706,0.5066418647766113,0.5063343048095703
147,251,stack_2,0.9840637450199203,0.9840637450199203,0.9800796812749004,0.9800796812749004,0.9840637450199203,0.9800796812749004,0.9760956175298805,0.9840637450199203,0.9800796812749004,0.9800796812749004,0.8571428571428571,0.8857142857142857,0.9714285714285714,0.8571428571428571,0.8857142857142857,0.9714285714285714,1.0,0.9714285714285714,0.9714285714285714,0.9411764705882353,0.625511646270752,0.6249370574951172,0.618549108505249,0.6234726905822754,0.6239268779754639,0.6240239143371582,0.6205811500549316,0.6228771209716797,0.6195461750030518,0.6208868026733398
148,282,stack_2,0.9858156028368794,0.9858156028368794,0.9822695035460993,0.9787234042553191,0.9858156028368794,0.9822695035460993,0.9822695035460993,0.9893617021276596,0.9822695035460993,0.9822695035460993,0.8571428571428571,0.9142857142857143,1.0,0.8571428571428571,0.9142857142857143,0.9714285714285714,1.0,0.9428571428571428,1.0,0.9411764705882353,0.7525291442871094,0.7532198429107666,0.7402708530426025,0.748589277267456,0.7448477745056152,0.7513868808746338,0.747281551361084,0.751312255859375,0.7431375980377197,0.7438454627990723
149,314,stack_2,0.9872611464968153,0.9840764331210191,0.9840764331210191,0.9840764331210191,0.9872611464968153,0.9840764331210191,0.9808917197452229,0.9840764331210191,0.9840764331210191,0.9840764331210191,0.9428571428571428,0.8571428571428571,1.0,0.9142857142857143,0.9428571428571428,0.9714285714285714,1.0,0.9714285714285714,0.9428571428571428,0.9117647058823529,0.8735334873199463,0.883737325668335,0.8725719451904297,0.8677105903625488,0.87473464012146,0.8751420974731445,0.8765561580657959,0.8777973651885986,0.8755981922149658,0.8844432830810547
150,31,stack_3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8571428571428571,0.8571428571428571,0.8529411764705882,2.768389940261841,2.4297657012939453,2.3999178409576416,2.421272039413452,2.440502405166626,2.4279980659484863,2.4290380477905273,2.441751718521118,2.438814401626587,2.4366915225982666
151,62,stack_3,0.9838709677419355,0.9838709677419355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8857142857142857,0.9142857142857143,0.9142857142857143,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.8857142857142857,0.9428571428571428,0.8285714285714286,0.8529411764705882,3.0554111003875732,2.7550244331359863,3.046687364578247,3.0431864261627197,3.0371692180633545,3.0478663444519043,3.058389186859131,3.0565543174743652,3.052297353744507,3.0614428520202637
152,94,stack_3,1.0,0.9893617021276596,1.0,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.8857142857142857,0.9142857142857143,0.8857142857142857,0.9714285714285714,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9117647058823529,3.208906650543213,3.0260837078094482,3.554811716079712,3.1482484340667725,3.128386974334717,3.1315174102783203,3.1397557258605957,3.1353342533111572,3.1346497535705566,3.159611701965332
153,125,stack_3,0.992,0.992,1.0,0.992,0.992,0.992,0.992,0.992,0.992,0.992,0.8571428571428571,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9714285714285714,1.0,0.9142857142857143,0.9117647058823529,3.4109766483306885,3.3855342864990234,3.774829864501953,3.305189847946167,3.576535701751709,3.5813100337982178,3.595316171646118,3.5819108486175537,3.58207631111145,3.5802488327026367
154,157,stack_3,0.9936305732484076,0.9936305732484076,1.0,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.9936305732484076,0.8571428571428571,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9714285714285714,1.0,0.8857142857142857,0.9117647058823529,3.781151294708252,3.6264748573303223,4.135708332061768,3.6481056213378906,3.8812928199768066,3.869152784347534,3.8603382110595703,3.884662389755249,3.887226104736328,3.8635714054107666
155,188,stack_3,0.9946808510638298,0.9946808510638298,1.0,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.9946808510638298,0.8571428571428571,0.8285714285714286,0.9428571428571428,0.9142857142857143,0.8857142857142857,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.8857142857142857,0.9411764705882353,3.9982175827026367,3.887066602706909,4.40173077583313,3.9966046810150146,4.138704776763916,4.105292558670044,4.183514595031738,4.168159008026123,4.1734230518341064,4.20944881439209
156,219,stack_3,0.9954337899543378,0.9954337899543378,1.0,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9954337899543378,0.9142857142857143,0.8571428571428571,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9714285714285714,1.0,0.9714285714285714,0.9117647058823529,4.6337995529174805,4.440609455108643,5.07404351234436,4.494178771972656,4.941709280014038,4.713464975357056,4.600587844848633,4.518175840377808,4.5415380001068115,4.523395776748657
157,251,stack_3,0.9960159362549801,0.9960159362549801,1.0,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9960159362549801,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.8857142857142857,0.9428571428571428,1.0,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.8823529411764706,6.210208177566528,6.068027019500732,6.9081456661224365,6.0477211475372314,6.6404736042022705,6.462775945663452,6.396306037902832,5.8591532707214355,5.618444919586182,5.625765800476074
158,282,stack_3,0.9964539007092199,0.9964539007092199,1.0,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9964539007092199,0.9142857142857143,0.8857142857142857,0.9428571428571428,0.9714285714285714,0.9428571428571428,1.0,0.9428571428571428,0.9428571428571428,1.0,0.9705882352941176,6.284674167633057,6.106412410736084,6.900082349777222,6.044800043106079,6.435072422027588,6.337771415710449,6.282190799713135,6.195627450942993,6.173006534576416,5.573271989822388
159,314,stack_3,0.9968152866242038,0.9968152866242038,1.0,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9968152866242038,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9411764705882353,5.780750036239624,5.685573577880859,6.340552568435669,5.698665380477905,5.969180345535278,5.961992025375366,5.866415977478027,5.802536249160767,6.005977630615234,5.940168380737305
